name,age,movie,popcorn,snack,drink,times,payment
최영희,20,윙카,어니언,구매안함,콜라,일반,신용카드
구하은,30,윙카,구매안함,구매안함,콜라,조조,카카오페이
이은경,20,도그맨,구매안함,구매안함,구매안함,일반,삼성페이
박예원,50,너의 이름은,어니언,구매안함,에이드,일반,삼성페이
김성수,50,외계인,카라멜,구매안함,환타,조조,체크카드
김순옥,20,위시,일반,구매안함,제로콜라,일반,삼성페이
장옥자,40,도그맨,구매안함,구매안함,물,심야,신용카드
김상호,20,윙카,어니언,구매안함,아메리카노,일반,삼성페이
박명자,30,윙카,구매안함,구매안함,구매안함,일반,카카오페이
이은주,30,너의 이름은,구매안함,구매안함,아메리카노,조조,신용카드
김현정,20,윙카,일반,구매안함,제로콜라,일반,신용카드
이은경,30,윙카,구매안함,구매안함,콜라,조조,삼성페이
손성호,30,윙카,구매안함,나초,콜라,일반,삼성페이
최채원,30,너의 이름은,구매안함,나초,환타,일반,삼성페이
강은정,20,도그맨,구매안함,오징어,아메리카노,일반,삼성페이
김윤서,30,윙카,카라멜,구매안함,물,일반,삼성페이
최지후,30,외계인,치즈,구매안함,환타,일반,삼성페이
한현주,20,도그맨,구매안함,구매안함,구매안함,일반,삼성페이
안재현,40,외계인,구매안함,구매안함,스프라이트,일반,체크카드
오상훈,30,너의 이름은,구매안함,나초,환타,일반,삼성페이
김예준,50,시민덕희,구매안함,나초,에이드,조조,신용카드
정재현,20,윙카,구매안함,구매안함,스프라이트,일반,체크카드
김채원,30,시민덕희,일반,구매안함,에이드,일반,신용카드
김성현,50,윙카,구매안함,맛밤,스프라이트,일반,삼성페이
박도현,30,윙카,구매안함,구매안함,아메리카노,심야,카카오페이
박동현,20,시민덕희,일반,구매안함,물,일반,카카오페이
정민수,20,윙카,구매안함,구매안함,제로콜라,일반,신용카드
주옥순,20,너의 이름은,구매안함,구매안함,스프라이트,일반,신용카드
권정순,30,도그맨,일반,구매안함,구매안함,일반,신용카드
류성수,20,도그맨,일반,맛밤,물,일반,삼성페이
안하윤,60,시민덕희,구매안함,핫도그,환타,일반,현금
오성현,30,시민덕희,치즈,구매안함,아메리카노,일반,삼성페이
김윤서,20,윙카,구매안함,나초,환타,일반,신용카드
송영환,30,너의 이름은,어니언,구매안함,스프라이트,조조,신용카드
허성호,50,너의 이름은,구매안함,구매안함,환타,일반,삼성페이
김성수,20,시민덕희,일반,맛밤,콜라,조조,삼성페이
하진호,20,윙카,구매안함,나초,환타,일반,신용카드
이혜진,30,시민덕희,구매안함,구매안함,구매안함,일반,신용카드
문지후,20,도그맨,어니언,구매안함,스프라이트,일반,신용카드
황상훈,20,윙카,카라멜,구매안함,스프라이트,일반,삼성페이
오정호,20,시민덕희,치즈,나초,물,조조,삼성페이
이상호,40,시민덕희,구매안함,맛밤,아메리카노,조조,카카오페이
김예은,20,시민덕희,구매안함,구매안함,콜라,일반,신용카드
이예진,30,시민덕희,구매안함,맛밤,제로콜라,조조,삼성페이
이미경,40,외계인,일반,구매안함,물,일반,삼성페이
김성민,30,너의 이름은,일반,구매안함,제로콜라,일반,삼성페이
김미영,20,윙카,카라멜,구매안함,물,일반,신용카드
이진우,50,시민덕희,구매안함,나초,환타,일반,삼성페이
윤채원,20,윙카,구매안함,맛밤,구매안함,일반,삼성페이
권민석,30,위시,구매안함,나초,콜라,일반,카카오페이
김정남,60,시민덕희,치즈,구매안함,물,일반,체크카드
최미정,40,윙카,구매안함,오징어,에이드,조조,신용카드
박순자,40,윙카,일반,나초,아메리카노,조조,신용카드
박시우,30,시민덕희,구매안함,핫도그,아메리카노,일반,삼성페이
서영미,30,시민덕희,구매안함,구매안함,구매안함,일반,체크카드
서옥자,30,윙카,카라멜,구매안함,콜라,일반,삼성페이
이지현,30,도그맨,일반,구매안함,구매안함,일반,신용카드
이준영,40,위시,구매안함,오징어,물,일반,신용카드
김영진,60,윙카,카라멜,나초,에이드,일반,삼성페이
이성호,30,시민덕희,구매안함,구매안함,콜라,일반,신용카드
이승민,20,윙카,일반,구매안함,환타,조조,신용카드
이주원,40,윙카,구매안함,구매안함,물,일반,삼성페이
강수민,20,너의 이름은,일반,맛밤,콜라,일반,체크카드
구서영,30,윙카,일반,구매안함,물,일반,체크카드
신재호,40,도그맨,구매안함,구매안함,환타,조조,신용카드
김우진,30,시민덕희,카라멜,나초,물,일반,삼성페이
이지원,30,윙카,구매안함,나초,물,일반,삼성페이
최은영,20,윙카,일반,구매안함,에이드,일반,삼성페이
권동현,20,윙카,카라멜,나초,물,일반,삼성페이
안영식,30,윙카,치즈,구매안함,구매안함,일반,삼성페이
김지혜,30,시민덕희,구매안함,맛밤,콜라,조조,체크카드
백지훈,50,시민덕희,치즈,구매안함,콜라,일반,삼성페이
하미숙,40,위시,구매안함,구매안함,제로콜라,일반,현금
박선영,30,시민덕희,치즈,구매안함,아메리카노,일반,삼성페이
우민수,40,외계인,구매안함,구매안함,스프라이트,일반,삼성페이
최영자,40,윙카,일반,구매안함,에이드,조조,삼성페이
김영순,20,도그맨,일반,구매안함,환타,심야,현금
김정희,50,도그맨,일반,오징어,제로콜라,조조,삼성페이
최영일,40,너의 이름은,구매안함,구매안함,물,일반,삼성페이
윤현정,20,외계인,카라멜,구매안함,환타,일반,삼성페이
이명숙,30,윙카,어니언,나초,구매안함,일반,현금
김지우,20,시민덕희,치즈,구매안함,물,심야,삼성페이
윤서연,20,시민덕희,구매안함,구매안함,물,일반,신용카드
김재현,20,윙카,어니언,구매안함,아메리카노,일반,신용카드
김영수,20,시민덕희,구매안함,구매안함,콜라,일반,삼성페이
권보람,50,윙카,카라멜,구매안함,물,조조,현금
박수빈,20,위시,구매안함,핫도그,콜라,일반,삼성페이
박서현,40,너의 이름은,카라멜,구매안함,콜라,조조,신용카드
차수빈,20,위시,구매안함,나초,환타,일반,신용카드
장동현,20,윙카,구매안함,구매안함,콜라,일반,삼성페이
김준영,30,윙카,치즈,핫도그,콜라,일반,신용카드
문정웅,20,윙카,일반,구매안함,제로콜라,일반,현금
김경숙,20,윙카,구매안함,구매안함,아메리카노,조조,신용카드
이정희,30,윙카,구매안함,구매안함,구매안함,일반,현금
이순옥,30,윙카,구매안함,구매안함,스프라이트,조조,신용카드
이정웅,20,윙카,구매안함,나초,아메리카노,조조,신용카드
오성수,50,윙카,구매안함,구매안함,제로콜라,조조,삼성페이
박경자,20,윙카,치즈,구매안함,콜라,일반,신용카드
안병철,50,시민덕희,구매안함,나초,아메리카노,조조,신용카드
김진우,30,위시,치즈,구매안함,물,일반,삼성페이
이정숙,30,외계인,치즈,구매안함,구매안함,일반,삼성페이
민지현,50,시민덕희,어니언,구매안함,환타,일반,체크카드
최미정,40,윙카,구매안함,나초,스프라이트,심야,삼성페이
강정훈,40,윙카,일반,나초,환타,일반,카카오페이
김지우,50,윙카,구매안함,나초,콜라,일반,신용카드
박수빈,20,윙카,카라멜,오징어,아메리카노,조조,삼성페이
이지은,40,외계인,치즈,구매안함,에이드,일반,삼성페이
윤준영,30,외계인,구매안함,구매안함,콜라,조조,체크카드
장수빈,40,시민덕희,구매안함,맛밤,구매안함,일반,삼성페이
박성호,30,도그맨,일반,나초,물,일반,삼성페이
김정식,40,시민덕희,구매안함,구매안함,에이드,일반,삼성페이
최수빈,20,시민덕희,일반,구매안함,콜라,일반,삼성페이
유도윤,20,너의 이름은,일반,구매안함,에이드,일반,체크카드
송수빈,20,위시,구매안함,구매안함,물,심야,신용카드
윤영환,30,너의 이름은,어니언,핫도그,아메리카노,조조,신용카드
강도윤,30,윙카,어니언,나초,콜라,일반,삼성페이
윤성호,30,윙카,일반,구매안함,구매안함,조조,삼성페이
김영희,20,시민덕희,구매안함,맛밤,제로콜라,심야,삼성페이
장민수,20,윙카,구매안함,구매안함,환타,일반,삼성페이
엄은서,30,시민덕희,구매안함,맛밤,제로콜라,일반,삼성페이
박서준,30,도그맨,치즈,오징어,물,조조,카카오페이
이건우,60,위시,구매안함,구매안함,아메리카노,일반,신용카드
김재호,20,윙카,구매안함,나초,제로콜라,일반,신용카드
이민수,60,시민덕희,카라멜,구매안함,콜라,조조,신용카드
서도현,20,너의 이름은,치즈,구매안함,스프라이트,일반,신용카드
유지우,30,위시,일반,구매안함,물,일반,삼성페이
양정자,30,시민덕희,일반,구매안함,환타,일반,신용카드
고미정,30,외계인,구매안함,구매안함,물,일반,삼성페이
임상현,40,윙카,구매안함,구매안함,아메리카노,심야,신용카드
김수진,60,위시,어니언,나초,콜라,일반,삼성페이
김순자,30,위시,일반,구매안함,물,심야,카카오페이
이정수,30,도그맨,일반,핫도그,제로콜라,일반,신용카드
김정순,40,외계인,일반,구매안함,스프라이트,일반,체크카드
이예지,30,윙카,일반,구매안함,스프라이트,일반,신용카드
이선영,40,시민덕희,구매안함,나초,제로콜라,일반,삼성페이
장선영,30,윙카,구매안함,구매안함,스프라이트,일반,체크카드
최수민,30,도그맨,치즈,구매안함,콜라,일반,삼성페이
오정희,20,도그맨,치즈,구매안함,제로콜라,심야,신용카드
곽춘자,20,시민덕희,구매안함,구매안함,환타,일반,신용카드
최영순,50,도그맨,카라멜,나초,콜라,일반,체크카드
하상훈,30,시민덕희,구매안함,구매안함,스프라이트,조조,체크카드
이미경,30,위시,구매안함,나초,아메리카노,일반,삼성페이
김수빈,50,윙카,어니언,맛밤,제로콜라,심야,카카오페이
이민준,30,시민덕희,치즈,구매안함,스프라이트,일반,삼성페이
최서연,20,윙카,어니언,구매안함,제로콜라,일반,삼성페이
박은영,20,윙카,구매안함,구매안함,물,조조,삼성페이
이우진,30,윙카,구매안함,구매안함,콜라,심야,신용카드
이상훈,40,윙카,구매안함,구매안함,제로콜라,일반,삼성페이
오혜진,20,시민덕희,구매안함,구매안함,구매안함,심야,삼성페이
고보람,20,시민덕희,구매안함,구매안함,스프라이트,일반,삼성페이
이보람,30,도그맨,어니언,구매안함,제로콜라,일반,카카오페이
류준혁,20,윙카,구매안함,나초,아메리카노,일반,삼성페이
김성호,30,너의 이름은,어니언,구매안함,물,일반,카카오페이
김미영,20,시민덕희,구매안함,구매안함,아메리카노,일반,신용카드
윤은서,30,위시,카라멜,구매안함,물,조조,삼성페이
백상호,30,외계인,구매안함,나초,아메리카노,일반,체크카드
임지후,30,위시,구매안함,구매안함,환타,일반,삼성페이
김영환,30,시민덕희,구매안함,구매안함,에이드,일반,카카오페이
배예지,30,도그맨,구매안함,오징어,스프라이트,조조,삼성페이
김아름,20,위시,구매안함,나초,제로콜라,일반,신용카드
이서준,50,위시,어니언,구매안함,구매안함,심야,현금
김예지,30,시민덕희,구매안함,구매안함,제로콜라,일반,신용카드
박예원,50,너의 이름은,구매안함,핫도그,구매안함,일반,체크카드
김정숙,30,윙카,카라멜,구매안함,콜라,일반,신용카드
이성현,30,윙카,어니언,구매안함,아메리카노,일반,체크카드
김하은,20,도그맨,구매안함,구매안함,콜라,일반,삼성페이
박현정,20,시민덕희,카라멜,구매안함,콜라,조조,신용카드
한준호,30,윙카,구매안함,구매안함,스프라이트,조조,삼성페이
